timestamp,unit_id,cycle,batt_voltage,batt_current,batt_internal_resistance,batt_soh,batt_temp,batt_charge_cycles,batt_capacity_ah,seeker_coolant_temp,seeker_coolant_pressure,seeker_cooldown_time,seeker_lock_time,seeker_sensor_drift,seeker_signal_noise_ratio,gyro_vibration_rms,gyro_spinup_time,gyro_alignment_drift,gyro_bearing_temp,gyro_acoustic_emission,tube_temp_post_fire,tube_bore_wear_mm,tube_recoil_deviation_pct,tube_corrosion_index,tube_wall_thickness_mm,round_count,op_hours,time_since_maintenance,ambient_temp,humidity_pct,dust_exposure,storage_duration_days,rul_battery,rul_seeker,rul_gyro,health_label,failure_within_50h,anomaly_flag
2023-01-20 12:00:46.767204489,STG-024,143,27.12,10.22,0.0173,90.1,25.8,142,2.256,-63.8,4.72,1.95,1.33,0.1939,35.5,1.132,1.19,0.068,29.5,37.4,164.6,0.2119,0.98,5.71,5.139,111,468.0,51.9,13.5,58.1,6.51,66,375,588,1474,0,0,0
2023-01-20 20:41:59.074446223,STG-024,144,27.47,10.87,0.036,87.7,31.2,142,2.211,-64.2,4.75,1.73,0.87,0.088,38.0,0.358,1.27,0.0441,30.8,36.6,158.5,0.2214,1.43,5.26,5.267,122,476.7,53.8,17.3,74.7,3.87,321,351,556,1499,0,0,0
2023-01-20 19:34:44.128599975,STG-024,145,27.98,10.01,0.0323,89.8,30.9,144,2.219,-68.3,5.06,1.71,1.16,0.1486,40.2,0.34,1.16,0.0552,31.6,34.1,160.8,0.2478,1.83,4.89,5.285,119,475.6,53.0,22.4,58.0,3.83,179,359,555,1528,0,0,0
2023-01-20 18:38:11.562223889,STG-024,146,27.81,8.77,0.0316,92.8,34.6,142,2.333,-65.8,4.31,2.07,0.97,0.1881,37.3,0.947,1.19,0.0447,29.1,33.8,161.5,0.2327,-0.69,6.95,5.268,123,474.6,52.1,16.3,75.3,5.02,33,349,580,1451,0,0,0
2023-01-21 10:18:41.418745731,STG-024,147,27.21,9.18,0.01,87.9,27.7,144,2.237,-58.7,4.61,1.46,0.84,0.062,40.3,0.692,1.28,0.0604,28.7,35.4,168.9,0.2299,0.42,5.79,5.342,122,490.3,53.3,11.6,62.8,5.06,31,340,591,1403,0,0,0
2023-01-21 05:00:03.935639661,STG-024,148,27.23,9.57,0.0108,91.0,34.9,146,2.263,-64.5,5.04,2.02,1.48,0.0848,38.1,1.106,1.38,0.0666,30.1,37.4,171.1,0.2445,-1.39,4.95,5.229,126,485.0,50.8,11.9,64.5,3.98,262,351,576,1375,0,0,0
2023-01-21 15:11:55.879648555,STG-024,149,27.01,9.9,0.0233,89.0,33.0,149,2.306,-64.2,5.03,2.02,1.29,0.0448,35.4,0.862,1.24,0.0607,31.7,35.4,169.9,0.2448,1.59,6.21,5.203,121,495.2,54.4,15.3,50.8,6.53,290,344,564,1426,0,0,0
2023-01-21 20:06:07.751485219,STG-024,150,27.78,9.18,0.0384,92.4,34.5,149,2.298,-63.4,4.69,1.77,0.99,0.1398,34.3,1.341,1.27,0.0578,29.6,37.1,175.6,0.2584,2.71,6.11,5.125,126,500.1,53.1,17.4,76.0,5.94,262,325,552,1464,0,0,0
2023-01-21 20:05:34.859893433,STG-024,151,27.58,9.2,0.01,90.3,33.9,146,2.232,-64.8,4.67,1.98,1.35,0.133,38.8,0.506,1.28,0.0542,33.9,37.3,145.4,0.2632,-0.03,5.36,5.305,128,500.1,50.4,16.4,58.3,4.47,272,368,576,1443,0,0,0
2023-01-21 17:17:44.441637372,STG-024,152,27.71,9.06,0.0296,88.7,33.9,151,2.232,-63.0,4.63,2.1,1.07,0.2123,38.6,1.221,1.18,0.0535,37.6,34.0,177.7,0.245,-0.27,5.98,5.221,126,497.3,53.8,21.7,63.8,4.56,5,349,605,1469,0,0,0
2023-01-21 19:40:21.443996232,STG-024,153,27.69,9.9,0.0457,90.6,35.2,147,2.251,-63.9,4.82,1.87,1.51,0.0303,37.6,1.395,1.24,0.0468,33.3,34.6,187.5,0.2615,-1.25,5.43,5.271,131,499.7,56.3,18.2,68.1,5.0,92,359,587,1453,0,0,0
2023-01-22 16:23:19.463940728,STG-024,154,27.53,8.45,0.0204,87.9,33.7,149,2.203,-63.6,4.57,1.83,1.14,0.1301,36.8,0.989,1.32,0.0712,31.7,36.0,174.3,0.2488,0.36,4.95,5.217,126,520.4,54.5,18.4,50.0,6.7,116,340,556,1414,0,0,0
2023-01-22 03:29:54.570762875,STG-024,155,28.0,8.78,0.0217,92.8,34.3,151,2.297,-63.2,4.26,2.29,1.03,0.1364,35.1,0.827,1.23,0.0549,34.2,36.2,182.1,0.2655,2.48,6.2,5.245,131,507.5,57.8,22.4,75.3,5.51,101,339,577,1371,0,0,0
2023-01-22 17:40:53.586492515,STG-024,156,27.52,9.84,0.015,87.4,32.0,153,2.218,-60.2,4.47,2.07,1.43,0.1836,36.1,0.681,1.02,0.0518,31.8,38.4,182.8,0.2479,2.28,4.62,5.311,128,521.7,60.3,17.3,54.0,4.07,89,339,576,1340,0,0,0
2023-01-22 15:31:47.331129075,STG-024,157,27.6,10.09,0.0285,87.1,31.1,153,2.195,-65.6,4.95,1.98,1.3,0.1174,37.9,0.671,1.16,0.0561,28.2,35.3,158.3,0.2597,1.91,5.27,5.21,128,519.5,57.4,7.5,57.0,5.94,126,343,567,1438,0,0,0
2023-01-22 13:22:08.020706365,STG-024,158,27.7,10.11,0.0315,87.8,33.2,156,2.215,-63.0,4.53,1.73,1.27,0.1895,35.1,0.896,1.17,0.0777,28.9,35.9,154.3,0.2509,-1.95,5.31,5.154,128,517.4,63.9,20.3,60.8,5.56,291,325,583,1396,0,0,0
2023-01-22 16:08:31.898643099,STG-024,159,27.98,9.79,0.0246,88.8,36.0,155,2.226,-65.0,4.57,1.73,1.33,0.1799,39.4,1.208,1.3,0.0615,40.3,34.9,163.6,0.269,-0.8,4.79,5.224,134,520.1,58.5,18.4,56.8,4.32,13,339,540,1363,0,0,0
2023-01-23 12:59:58.694776443,STG-024,160,27.37,9.46,0.01,95.6,33.0,157,2.344,-64.2,4.62,2.0,0.75,0.1979,37.4,1.13,1.14,0.0664,31.6,37.3,150.6,0.2743,-1.06,4.68,5.287,135,541.0,59.0,24.1,68.3,5.71,235,342,553,1337,0,0,0
2023-01-23 06:47:23.387977947,STG-024,161,28.0,9.44,0.0199,90.8,34.3,157,2.26,-64.2,4.63,2.33,1.13,0.1323,35.6,0.583,1.27,0.0684,33.4,37.1,157.1,0.2655,4.92,5.58,5.204,129,534.8,57.0,14.4,68.3,2.59,184,345,533,1378,0,0,0
2023-01-22 21:01:41.299437452,STG-024,162,26.85,10.17,0.0165,87.7,35.3,159,2.207,-63.3,4.58,2.35,0.96,0.1539,40.0,1.146,1.41,0.0689,33.2,34.3,169.5,0.2822,1.91,6.42,5.122,137,525.0,61.8,19.8,73.5,6.23,359,330,563,1360,0,0,0
2023-01-23 06:12:15.294852745,STG-024,163,27.43,9.16,0.0162,89.6,35.3,159,2.227,-62.9,4.52,2.5,1.32,0.3271,38.2,0.568,1.26,0.0502,32.1,38.6,176.1,0.2753,-1.02,4.73,5.196,136,534.2,59.2,8.9,59.9,4.5,205,327,531,1394,0,0,0
2023-01-23 07:07:39.925784623,STG-024,164,28.0,9.37,0.0342,90.6,34.8,160,2.259,-62.3,4.5,2.14,0.98,0.1754,35.0,0.774,1.26,0.0643,32.8,37.9,163.4,0.2864,-1.12,5.17,5.125,135,535.1,56.9,17.2,52.3,3.63,355,328,567,1361,0,0,0
2023-01-23 20:15:25.575374332,STG-024,165,27.8,10.08,0.036,89.8,34.9,163,2.287,-65.4,4.64,1.72,0.57,0.2413,38.8,0.657,1.26,0.06,35.2,36.1,182.4,0.2798,-1.27,7.43,5.115,140,548.3,59.3,22.8,77.0,5.8,0,322,531,1416,0,0,0
2023-01-23 14:11:32.065093031,STG-024,166,27.54,10.14,0.01,90.6,31.6,162,2.246,-64.8,4.66,2.23,1.35,0.1721,36.4,0.877,1.38,0.0643,29.0,38.9,164.6,0.2715,2.78,5.9,5.225,139,542.2,58.3,16.4,79.8,4.61,348,346,532,1370,0,0,0
2023-01-24 03:21:09.603566938,STG-024,167,27.51,9.57,0.0402,93.9,31.3,162,2.332,-62.6,4.53,2.19,1.22,0.1209,38.9,0.644,1.32,0.067,31.1,33.8,171.2,0.2779,0.02,4.62,5.24,135,555.4,59.6,12.8,60.2,3.81,225,326,546,1352,0,0,0
2023-01-23 21:10:45.074424054,STG-024,168,27.27,9.67,0.0416,90.5,36.2,166,2.277,-62.4,4.1,1.62,1.62,0.1991,33.8,1.255,1.17,0.0601,36.3,39.2,162.3,0.2788,1.37,5.73,5.207,140,549.2,60.8,15.3,69.3,5.8,12,324,530,1348,0,0,0
2023-01-24 06:40:58.796481177,STG-024,169,27.04,9.69,0.0349,89.2,34.4,165,2.233,-63.2,4.6,2.03,1.2,0.2056,36.3,0.832,1.3,0.0542,30.1,36.4,156.8,0.3012,1.63,4.98,5.211,144,558.7,60.9,17.2,69.6,4.37,177,332,537,1288,0,0,0
2023-01-24 03:17:03.113809251,STG-024,170,27.15,9.78,0.0194,86.7,31.1,168,2.212,-64.1,4.55,1.95,1.16,0.1555,39.1,0.94,1.3,0.0894,29.8,37.0,158.3,0.2909,-0.61,4.62,5.15,142,555.3,63.2,14.5,66.9,4.32,345,326,556,1335,0,0,0
2023-01-24 14:50:58.015799679,STG-024,171,28.0,9.72,0.0265,92.7,35.7,169,2.282,-60.8,4.67,1.61,1.2,0.1683,37.7,1.211,1.29,0.0645,32.1,35.9,176.0,0.2675,0.57,3.98,5.054,145,566.8,57.9,23.5,62.3,4.78,143,329,518,1332,0,0,0
2023-01-24 17:51:26.337180087,STG-024,172,27.28,9.31,0.0198,86.5,34.3,171,2.217,-66.0,4.29,1.98,0.96,0.165,39.4,0.731,1.35,0.0804,31.0,35.3,199.6,0.2966,1.07,5.13,5.068,144,569.9,65.7,15.7,49.1,4.45,306,353,534,1336,0,0,0
2023-01-24 23:22:12.575300105,STG-024,173,27.64,10.36,0.0438,89.3,31.3,171,2.235,-64.0,4.69,2.05,1.45,0.1255,33.4,0.798,1.14,0.0654,26.8,37.3,180.7,0.2884,1.43,5.75,5.19,146,575.4,64.1,10.5,65.1,4.58,53,318,509,1317,0,0,1
2023-01-25 00:36:16.446550092,STG-024,174,27.68,9.79,0.0125,88.5,34.0,173,2.207,-67.4,4.67,1.93,1.07,0.1533,36.7,0.931,1.32,0.0735,38.8,39.2,160.5,0.3028,2.21,4.62,5.104,150,576.6,65.1,18.2,64.6,3.31,170,328,554,1284,0,0,0
2023-01-25 03:10:27.568853925,STG-024,175,27.35,9.16,0.0385,91.7,34.8,172,2.273,-64.6,4.7,1.91,0.92,0.1352,37.5,0.685,1.41,0.075,31.5,36.4,172.2,0.2858,-0.04,5.82,5.138,147,579.2,65.8,9.8,66.6,5.82,234,322,535,1338,0,0,0
2023-01-25 03:01:21.479701527,STG-024,176,27.57,9.89,0.0252,88.2,32.1,172,2.223,-65.6,4.91,1.56,1.15,0.2483,37.3,1.206,1.5,0.0868,36.0,36.1,170.7,0.3071,-0.41,4.94,5.079,145,579.0,61.3,16.8,58.4,3.65,133,324,492,1334,0,0,0
2023-01-25 13:39:18.172051434,STG-024,177,27.88,9.26,0.0322,90.2,36.6,176,2.228,-63.6,4.53,2.27,1.29,0.1921,35.0,0.915,1.23,0.0531,34.8,37.0,186.0,0.3003,2.08,5.63,5.245,149,589.7,59.6,14.8,63.2,5.27,23,326,499,1277,0,0,0
2023-01-25 09:38:26.994319080,STG-024,178,27.6,8.79,0.0215,90.2,33.7,171,2.196,-62.7,4.58,2.51,1.31,0.2275,36.3,1.034,1.23,0.0592,30.3,37.6,174.7,0.2827,1.3,4.57,5.058,151,585.6,63.2,22.9,58.1,4.68,27,304,500,1297,0,0,0
2023-01-25 16:53:59.568249731,STG-024,179,27.35,9.88,0.0202,86.5,33.5,178,2.178,-64.5,4.59,2.09,1.21,0.186,34.4,1.367,1.26,0.0751,37.1,36.3,170.4,0.3102,0.43,4.71,5.079,154,592.9,65.2,14.8,58.8,4.47,276,314,528,1274,0,0,0
2023-01-26 04:47:32.326701692,STG-024,180,27.41,8.93,0.0445,85.9,36.5,175,2.172,-65.2,4.61,2.52,1.4,0.183,36.7,1.454,1.4,0.0794,32.5,34.9,184.9,0.2797,0.41,3.31,5.145,148,604.8,65.8,12.1,44.6,4.57,246,325,513,1366,0,0,0
2023-01-26 01:39:25.084266337,STG-024,181,27.56,10.31,0.0239,88.2,36.5,178,2.22,-63.3,4.91,1.5,1.04,0.2203,34.9,1.115,1.34,0.0826,35.2,37.5,179.3,0.3184,0.57,5.48,5.183,154,601.7,66.0,20.6,66.3,4.75,42,318,558,1300,0,0,0
2023-01-26 06:07:29.713160741,STG-024,182,27.4,9.4,0.043,86.1,32.8,177,2.147,-62.7,4.91,2.16,1.3,0.165,34.4,0.761,1.26,0.0715,38.3,35.0,192.7,0.2908,2.16,4.88,5.093,146,606.1,68.2,13.8,56.7,5.42,71,305,511,1287,0,0,0
2023-01-26 07:26:00.433593683,STG-024,183,27.36,9.8,0.01,86.9,33.4,177,2.183,-65.8,4.24,1.5,1.5,0.1379,34.4,1.597,1.41,0.0809,32.0,36.2,189.4,0.3066,3.01,4.83,5.107,151,607.4,67.3,14.8,64.3,4.62,314,320,496,1261,0,0,0
2023-01-26 04:17:32.091645588,STG-024,184,26.65,10.64,0.0275,88.7,35.2,178,2.161,-63.7,4.71,2.4,1.14,0.1791,37.4,0.82,1.33,0.0887,34.3,37.2,212.8,0.3146,1.85,3.84,5.091,154,604.3,68.2,15.4,55.7,3.88,100,305,479,1255,0,0,0
2023-01-26 07:36:49.618120520,STG-024,185,28.0,9.51,0.0298,87.5,33.4,181,2.185,-62.8,4.45,2.19,1.3,0.1806,37.4,0.807,1.44,0.0824,31.5,34.7,171.1,0.3053,1.49,5.96,5.054,153,607.6,67.1,16.1,75.7,5.69,300,298,470,1261,0,0,0
2023-01-26 11:49:18.993148753,STG-024,186,27.44,9.91,0.0279,91.9,35.3,183,2.262,-63.7,4.41,1.81,1.02,0.2326,34.8,1.225,1.58,0.0788,38.7,34.8,179.4,0.3009,1.82,3.84,5.073,162,611.8,67.7,20.5,57.1,3.61,71,298,529,1309,0,0,0
2023-01-26 11:53:46.747604245,STG-024,187,27.24,9.14,0.015,86.4,32.7,182,2.175,-63.2,4.45,2.35,1.1,0.2015,37.6,0.38,1.18,0.0781,30.6,39.0,182.2,0.3101,1.94,3.77,5.112,152,611.9,66.4,5.0,60.7,2.59,14,323,542,1329,0,0,0
2023-01-26 14:38:52.450083906,STG-024,188,27.98,9.84,0.0259,85.7,30.8,185,2.144,-59.8,4.48,1.33,1.32,0.2589,37.2,1.591,1.48,0.0662,33.0,38.6,195.6,0.3087,2.06,5.4,5.093,156,614.6,67.3,12.7,61.9,3.92,73,303,510,1308,0,0,0
2023-01-26 21:17:32.229388276,STG-024,189,26.91,9.41,0.0308,87.1,35.0,186,2.154,-63.2,4.55,2.76,1.55,0.3328,37.5,1.06,1.47,0.064,30.0,35.8,216.1,0.32,-0.25,4.14,5.104,158,621.3,68.9,11.0,53.4,5.31,22,297,497,1268,0,0,0
2023-01-27 05:31:49.796663828,STG-024,190,27.58,10.34,0.0437,82.4,32.4,188,2.14,-63.0,4.46,2.19,1.68,0.2683,32.6,1.794,1.29,0.0915,33.8,37.0,186.1,0.3332,0.51,6.34,5.121,163,629.5,67.9,18.7,69.7,4.5,126,309,509,1275,0,0,0
2023-01-27 10:44:58.085365914,STG-024,191,27.92,10.33,0.0299,84.2,36.7,187,2.14,-64.1,4.43,2.33,1.22,0.1685,36.9,1.195,1.45,0.0951,29.4,36.9,174.3,0.3262,2.19,4.7,5.066,164,634.7,66.1,12.8,73.1,4.68,237,322,502,1274,0,0,0
2023-01-28 01:34:37.493183076,STG-024,192,27.39,9.57,0.0497,86.3,32.9,186,2.195,-64.3,4.54,3.02,1.46,0.2643,37.7,1.852,1.42,0.0848,38.6,37.8,187.2,0.3169,1.74,3.21,4.949,158,649.6,70.7,16.9,55.3,2.41,266,304,522,1288,0,0,0
2023-01-27 14:06:31.531602747,STG-024,193,27.23,9.97,0.0522,88.0,36.0,192,2.199,-62.9,4.29,2.31,1.37,0.2942,34.5,0.403,1.35,0.1001,31.2,41.5,194.7,0.3068,0.27,6.1,5.035,161,638.1,70.3,18.2,62.5,5.43,312,299,494,1181,0,0,0
2023-01-27 21:22:14.011638012,STG-024,194,26.85,10.03,0.0356,81.7,33.4,191,2.08,-63.9,4.55,2.11,1.17,0.3052,39.3,1.556,1.33,0.0882,38.5,37.7,184.5,0.3147,0.09,5.98,5.013,163,645.4,69.6,11.7,57.3,5.1,115,288,465,1248,0,0,0
2023-01-27 21:19:17.755763349,STG-024,195,27.62,9.67,0.0234,86.5,33.4,192,2.149,-61.3,4.83,2.75,1.44,0.2348,36.1,0.893,1.36,0.0775,35.2,34.1,208.9,0.326,-1.75,5.07,5.086,161,645.3,69.4,9.7,60.8,3.32,299,318,466,1194,0,0,0
2023-01-27 20:39:37.171095937,STG-024,196,27.67,10.01,0.0293,86.2,35.2,194,2.147,-65.1,4.79,2.59,1.55,0.2496,32.6,1.306,1.33,0.081,37.4,38.1,188.8,0.3529,0.97,5.67,5.043,165,644.7,70.2,14.5,58.3,5.27,330,296,486,1253,0,0,0
2023-01-27 20:07:51.264164518,STG-024,197,27.67,9.88,0.041,86.2,34.2,197,2.159,-60.8,4.41,2.43,1.25,0.3064,34.1,1.59,1.5,0.0988,35.0,38.8,157.9,0.3254,3.31,4.55,5.062,168,644.1,68.7,11.3,55.5,3.94,183,303,484,1285,0,0,0
2023-01-28 04:27:19.243868005,STG-024,198,27.07,10.06,0.0467,82.0,35.9,197,2.081,-63.2,4.52,1.92,1.36,0.2804,35.7,1.467,1.59,0.0937,33.4,38.0,209.6,0.3352,1.09,5.29,5.004,166,652.5,72.5,9.0,57.6,4.54,317,312,494,1290,0,0,0
2023-01-28 08:06:01.899964247,STG-024,199,27.19,10.77,0.0371,85.4,33.3,196,2.134,-62.6,4.38,2.4,1.71,0.2426,35.5,1.315,1.51,0.1038,33.7,41.2,198.0,0.3215,2.21,5.83,5.008,167,656.1,69.1,14.3,62.6,5.73,11,307,486,1263,0,0,0
2023-01-28 17:12:15.754405021,STG-024,200,27.49,9.8,0.0448,84.3,37.9,197,2.155,-62.8,4.54,2.07,1.31,0.2111,35.1,1.431,1.39,0.0978,32.2,39.2,204.7,0.3276,3.58,5.7,5.048,168,665.2,70.7,15.5,61.5,7.11,328,285,472,1258,0,0,0
2023-01-28 22:17:46.600773038,STG-024,201,27.58,9.83,0.0343,89.3,38.6,195,2.226,-61.4,4.39,2.16,1.35,0.1966,35.1,1.587,1.4,0.1126,33.3,37.4,176.9,0.3424,3.45,5.58,4.982,174,670.3,75.0,16.0,63.2,4.29,300,305,499,1198,0,0,0
2023-01-28 21:06:08.908430679,STG-024,202,27.5,9.56,0.043,86.8,35.3,199,2.149,-62.3,4.36,2.69,1.51,0.2754,34.2,1.29,1.4,0.092,29.8,38.8,179.6,0.3416,1.37,5.25,4.97,171,669.1,73.2,14.2,62.9,5.52,53,299,486,1229,0,0,0
2023-01-28 16:02:39.434704001,STG-024,203,26.93,9.9,0.0259,84.2,35.0,200,2.114,-65.7,4.65,1.6,1.42,0.2936,33.5,0.835,1.43,0.09,34.6,39.0,199.6,0.3377,2.82,5.64,4.996,171,664.0,75.1,14.6,68.5,4.98,29,311,492,1237,0,0,0
2023-01-29 02:57:51.482235509,STG-024,204,27.54,10.14,0.0231,89.3,31.0,200,2.188,-64.2,4.45,2.17,1.18,0.2263,36.6,1.572,1.4,0.0919,37.1,38.7,173.4,0.3237,2.97,6.17,4.923,170,675.0,73.2,10.3,67.0,4.8,51,303,493,1219,0,0,0
2023-01-29 11:50:40.114196219,STG-024,205,27.31,9.36,0.0252,86.3,34.6,202,2.137,-64.5,4.41,2.48,1.22,0.2059,34.5,1.007,1.5,0.0812,38.4,39.7,179.1,0.3515,0.25,4.96,5.0,172,683.8,75.0,16.2,62.3,5.51,309,291,471,1184,0,0,0
2023-01-29 13:09:26.427626425,STG-024,206,27.74,10.73,0.0458,88.5,33.1,207,2.192,-63.5,4.14,2.0,1.28,0.2574,33.9,0.993,1.64,0.0724,31.6,39.7,210.8,0.3429,3.11,6.45,5.009,171,685.2,75.2,7.0,65.5,3.56,87,286,486,1206,0,0,0
2023-01-29 04:24:29.118057193,STG-024,207,28.0,10.12,0.0363,83.6,36.3,204,2.103,-62.9,4.52,1.71,1.36,0.2712,35.6,1.658,1.46,0.0964,33.3,38.8,204.4,0.3472,-0.23,6.27,4.968,170,676.4,74.5,11.1,62.9,5.63,91,278,506,1201,0,0,0
2023-01-29 16:17:06.118862317,STG-024,208,27.8,9.92,0.0275,83.9,38.6,202,2.084,-62.3,4.64,2.27,1.27,0.306,34.4,0.923,1.25,0.111,32.6,38.7,197.8,0.338,-0.37,5.56,4.951,171,688.3,72.5,10.1,66.1,6.31,141,279,486,1189,0,0,0
2023-01-29 18:05:52.973343552,STG-024,209,27.02,10.74,0.0465,82.5,36.4,204,2.079,-63.2,4.33,2.48,1.57,0.2392,36.5,1.282,1.38,0.104,35.1,38.3,189.7,0.3314,-0.63,6.18,4.942,170,690.1,78.8,5.0,70.8,6.66,66,288,488,1161,0,0,0
2023-01-29 21:59:27.115278977,STG-024,210,27.1,10.42,0.0301,81.6,37.9,206,2.079,-63.3,4.55,2.39,1.43,0.3012,38.6,0.897,1.38,0.0929,37.0,41.0,189.6,0.3529,-0.13,5.75,4.871,175,694.0,75.9,15.2,66.8,4.69,303,301,490,1146,0,0,0
2023-01-30 06:25:52.127633880,STG-024,211,27.68,9.29,0.0497,86.7,35.0,207,2.139,-60.6,4.48,2.74,1.47,0.3278,33.8,0.989,1.58,0.1083,36.6,40.2,174.0,0.3463,-2.58,5.6,4.879,179,702.4,76.4,17.1,56.0,2.51,260,303,452,1198,0,0,0
2023-01-30 07:28:44.727148307,STG-024,212,27.01,10.33,0.037,81.0,34.3,208,2.015,-62.9,4.59,2.6,1.35,0.3768,35.6,1.332,1.43,0.0995,35.7,37.2,209.1,0.3457,0.77,5.34,4.937,179,703.5,74.9,19.1,61.6,4.79,275,299,481,1208,0,0,0
2023-01-30 12:56:32.569881230,STG-024,213,27.81,10.82,0.0327,85.3,35.8,212,2.141,-61.2,4.47,2.63,1.36,0.268,39.0,1.972,1.53,0.1105,36.5,41.1,171.8,0.3527,3.39,6.86,4.957,178,708.9,76.7,13.8,75.8,5.58,338,293,497,1171,0,0,0
2023-01-30 09:40:51.631603840,STG-024,214,27.49,10.38,0.0354,85.4,34.8,215,2.167,-64.0,4.61,2.58,1.46,0.2382,35.5,1.614,1.39,0.0968,38.2,38.2,191.6,0.357,1.39,5.22,4.945,177,705.7,76.8,18.6,59.5,5.61,253,295,473,1143,0,0,0
2023-01-30 06:42:53.442301063,STG-024,215,27.07,9.97,0.0467,83.2,38.4,212,2.132,-63.3,4.51,2.84,1.35,0.2418,33.2,1.251,1.53,0.1078,34.3,40.4,194.3,0.3592,2.85,5.84,4.849,182,702.7,77.4,17.4,65.0,5.98,169,282,505,1159,0,0,0
2023-01-30 17:00:14.615347147,STG-024,216,27.48,9.82,0.0247,86.3,32.8,215,2.171,-64.5,4.52,2.15,1.72,0.307,37.1,1.516,1.56,0.0958,38.0,39.8,195.3,0.3444,1.13,5.4,4.93,182,713.0,77.2,15.0,57.4,5.21,157,280,465,1133,0,0,0
2023-01-30 20:46:47.210759356,STG-024,217,26.92,9.79,0.0514,85.0,37.9,211,2.123,-64.0,4.54,2.42,1.73,0.342,34.0,1.628,1.56,0.1104,37.9,40.9,176.8,0.3385,0.94,5.93,4.957,181,716.8,78.7,16.8,68.2,5.39,180,287,447,1160,0,0,0
2023-01-30 22:17:23.391534941,STG-024,218,27.42,11.63,0.0483,81.6,36.2,212,2.09,-62.4,4.37,2.12,1.42,0.3464,32.1,1.356,1.37,0.0889,38.8,38.5,217.5,0.3603,0.05,5.99,4.783,181,718.3,78.8,10.6,75.5,4.73,6,286,462,1122,0,0,0
2023-01-30 22:38:22.700096615,STG-024,219,27.01,10.43,0.0372,81.3,34.5,216,2.057,-62.2,4.4,3.29,1.7,0.2435,35.1,1.1,1.34,0.109,37.8,42.9,179.9,0.3618,2.92,5.8,4.914,191,718.6,78.6,10.9,59.3,3.98,7,280,492,1190,0,0,0
2023-01-31 17:58:02.727300440,STG-024,220,26.53,10.52,0.0417,81.6,32.4,218,2.078,-64.5,4.44,2.45,1.51,0.3398,36.5,1.262,1.59,0.1039,32.3,35.2,189.7,0.3463,0.16,5.21,4.865,182,738.0,81.4,13.5,61.9,2.62,72,272,489,1115,0,0,0
2023-01-31 11:19:42.118450598,STG-024,221,26.76,9.56,0.0298,83.8,33.3,220,2.117,-62.3,4.68,2.31,1.21,0.3325,32.4,1.726,1.55,0.1082,33.3,41.5,210.9,0.3745,2.11,5.64,4.977,184,731.3,78.1,11.4,56.3,5.31,358,280,451,1155,0,0,0
2023-01-31 16:04:05.297589981,STG-024,222,27.68,10.36,0.0438,86.2,32.9,216,2.123,-61.2,4.17,2.45,1.89,0.3253,32.6,1.837,1.72,0.1082,34.7,40.6,207.0,0.3715,2.98,5.04,4.872,183,736.1,81.4,9.0,57.6,3.91,205,272,467,1161,0,0,0
2023-01-31 13:01:55.594443274,STG-024,223,27.13,10.05,0.0412,81.2,33.8,219,2.025,-61.4,4.35,2.73,1.4,0.281,34.6,1.284,1.64,0.1016,34.8,41.3,204.3,0.3707,1.33,4.61,4.791,187,733.0,82.5,16.6,53.6,6.52,315,267,460,1118,0,0,0
2023-01-31 22:00:30.142499290,STG-024,224,27.46,10.16,0.0354,85.4,36.0,221,2.143,-64.4,4.52,2.81,1.84,0.3558,31.4,1.498,1.48,0.1165,42.9,38.7,179.9,0.3759,2.2,5.11,4.835,190,742.0,80.1,19.1,68.1,3.57,286,279,437,1112,0,0,0
2023-01-31 18:14:08.848234407,STG-024,225,27.58,10.71,0.0412,84.5,36.6,222,2.094,-63.5,4.37,2.08,1.93,0.3152,32.4,1.71,1.59,0.1216,38.4,37.0,237.5,0.3918,1.05,6.52,4.859,193,738.2,84.8,23.1,75.8,4.76,250,270,414,1115,0,0,0
2023-02-01 01:53:02.947765340,STG-024,226,27.49,9.88,0.0405,80.2,39.6,222,2.012,-61.3,4.71,3.09,1.71,0.31,33.4,1.924,1.61,0.1029,38.9,38.5,203.9,0.3887,-0.1,5.49,4.939,189,745.9,82.5,21.0,63.9,3.9,257,276,425,1075,0,0,0
2023-02-01 04:30:03.023284571,STG-024,227,27.51,10.93,0.0469,87.5,39.3,225,2.184,-63.1,4.87,2.53,1.42,0.2731,30.4,1.523,1.35,0.1226,43.7,42.5,215.9,0.4,0.96,4.78,4.897,189,748.5,79.2,23.1,52.5,4.97,143,277,460,1097,0,0,0
2023-02-01 04:31:21.694425502,STG-024,228,27.4,10.44,0.0676,81.3,32.6,226,2.023,-61.7,4.43,2.44,1.58,0.3525,34.6,1.553,1.51,0.1191,33.0,41.0,172.2,0.3674,2.87,5.96,4.866,189,748.5,82.4,11.2,73.3,4.79,255,272,408,1129,0,0,0
2023-02-01 13:15:43.632529936,STG-024,229,28.0,10.32,0.0475,83.9,39.1,223,2.143,-62.2,4.4,2.26,1.43,0.3159,31.3,1.821,1.71,0.1234,34.1,38.7,209.2,0.395,-0.5,5.14,4.887,193,757.3,82.4,19.0,66.1,4.15,164,268,409,1120,0,0,0
